Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Mar 31, 2023 5:45 AM;Mar 31, 2023 6:00 AM;1,132.00;428.75;784.00;4,229.75;1.00;36.00;700.00;2,112.00;563.75;1,153.25;463.50;323.75
Mar 31, 2023 6:00 AM;Mar 31, 2023 6:15 AM;1,158.25;432.00;736.00;4,208.00;1.00;36.75;700.00;2,198.50;594.25;1,265.75;262.75;327.75
Mar 31, 2023 6:15 AM;Mar 31, 2023 6:30 AM;1,170.00;433.75;668.50;4,184.00;1.00;38.00;700.00;2,257.50;636.50;1,329.25;532.75;329.50
Mar 31, 2023 6:30 AM;Mar 31, 2023 6:45 AM;1,178.25;448.00;618.50;4,100.00;3.00;38.00;700.00;2,272.25;690.50;1,358.75;949.50;328.00
Mar 31, 2023 6:45 AM;Mar 31, 2023 7:00 AM;1,184.75;453.75;582.00;4,113.50;5.50;38.00;699.50;2,260.00;753.75;1,346.25;1,149.00;328.25
Mar 31, 2023 7:00 AM;Mar 31, 2023 7:15 AM;1,201.25;459.50;554.75;4,079.50;24.75;38.25;699.00;2,247.75;861.00;1,369.25;1,109.00;328.50
Mar 31, 2023 7:15 AM;Mar 31, 2023 7:30 AM;1,208.25;462.75;522.25;4,034.25;72.00;40.25;699.50;2,230.50;916.00;1,369.75;1,438.75;333.75
Mar 31, 2023 7:30 AM;Mar 31, 2023 7:45 AM;1,211.75;465.75;496.75;3,966.00;147.25;41.25;700.25;2,225.25;924.25;1,383.25;1,586.50;336.25
Mar 31, 2023 7:45 AM;Mar 31, 2023 8:00 AM;1,212.75;465.25;475.25;3,883.25;255.75;41.25;700.25;2,229.25;928.00;1,398.00;1,697.00;335.25
Mar 31, 2023 8:00 AM;Mar 31, 2023 8:15 AM;1,215.25;445.75;455.75;3,889.00;385.25;43.00;700.50;2,222.00;936.00;1,420.75;1,561.25;338.25
Mar 31, 2023 8:15 AM;Mar 31, 2023 8:30 AM;1,214.50;460.00;413.00;3,847.75;530.25;44.00;700.50;2,221.00;932.25;1,437.75;1,587.25;342.00
Mar 31, 2023 8:30 AM;Mar 31, 2023 8:45 AM;1,217.75;475.25;379.00;3,781.75;665.75;44.00;699.75;2,218.00;934.00;1,409.00;1,841.75;342.75
Mar 31, 2023 8:45 AM;Mar 31, 2023 9:00 AM;1,216.75;449.75;336.50;3,708.75;806.75;43.75;699.75;2,222.25;932.00;1,401.00;1,685.25;342.00
Mar 31, 2023 9:00 AM;Mar 31, 2023 9:15 AM;1,213.75;459.00;288.25;3,641.75;966.50;43.50;699.75;2,222.00;918.25;1,408.75;1,602.00;344.75
Mar 31, 2023 9:15 AM;Mar 31, 2023 9:30 AM;1,216.00;470.25;238.50;3,643.50;1,195.25;43.25;699.75;2,221.50;896.75;1,393.50;1,596.50;343.25
Mar 31, 2023 9:30 AM;Mar 31, 2023 9:45 AM;1,210.50;448.25;241.25;3,676.25;1,413.25;43.50;699.50;2,220.75;880.00;1,400.25;1,359.75;344.50
Mar 31, 2023 9:45 AM;Mar 31, 2023 10:00 AM;1,208.50;445.75;256.50;3,723.75;1,570.75;43.50;699.75;2,227.25;851.25;1,403.75;1,213.75;345.25
Mar 31, 2023 10:00 AM;Mar 31, 2023 10:15 AM;1,195.00;459.00;266.75;3,750.50;1,750.75;43.50;699.75;2,222.00;862.00;1,382.00;1,240.25;347.75
Mar 31, 2023 10:15 AM;Mar 31, 2023 10:30 AM;1,191.00;447.75;292.75;3,771.50;2,016.75;43.00;699.75;2,221.50;859.00;1,368.75;945.25;347.25
Mar 31, 2023 10:30 AM;Mar 31, 2023 10:45 AM;1,184.50;438.00;294.50;3,785.25;2,318.00;41.50;699.50;2,224.75;856.50;1,358.75;693.50;344.75
Mar 31, 2023 10:45 AM;Mar 31, 2023 11:00 AM;1,182.50;425.00;288.75;3,846.25;2,534.50;41.00;700.00;2,214.00;855.00;1,389.25;478.25;343.50
Mar 31, 2023 11:00 AM;Mar 31, 2023 11:15 AM;1,175.50;440.00;273.00;3,885.25;2,736.75;42.25;699.00;2,212.50;804.50;1,427.25;731.25;345.75
Mar 31, 2023 11:15 AM;Mar 31, 2023 11:30 AM;1,178.00;442.25;258.75;3,902.50;3,010.25;43.25;699.50;2,218.00;794.50;1,394.50;504.00;349.50
Mar 31, 2023 11:30 AM;Mar 31, 2023 11:45 AM;1,178.00;425.00;246.25;3,895.00;3,325.50;43.25;699.25;2,215.25;724.25;1,364.25;375.25;349.50
Mar 31, 2023 11:45 AM;Mar 31, 2023 12:00 PM;1,175.75;442.75;237.00;3,887.50;3,549.25;42.25;699.25;2,216.00;663.25;1,339.75;386.75;347.25
Mar 31, 2023 12:00 PM;Mar 31, 2023 12:15 PM;1,151.00;452.75;235.25;3,928.50;3,722.25;40.75;699.50;2,209.25;653.00;1,293.00;327.75;345.25
Mar 31, 2023 12:15 PM;Mar 31, 2023 12:30 PM;1,146.75;427.75;228.25;3,996.75;3,842.75;40.75;698.50;2,194.75;618.50;1,284.50;134.25;344.75
Mar 31, 2023 12:30 PM;Mar 31, 2023 12:45 PM;1,144.75;422.75;219.00;4,047.50;3,786.00;40.75;698.00;2,182.75;596.00;1,271.50;34.50;345.00
Mar 31, 2023 12:45 PM;Mar 31, 2023 1:00 PM;1,141.00;424.00;207.50;4,010.25;3,760.50;40.75;698.25;2,153.00;592.75;1,269.75;70.75;344.50
Mar 31, 2023 1:00 PM;Mar 31, 2023 1:15 PM;1,136.50;452.25;196.25;3,966.75;3,706.25;39.50;697.75;2,119.50;589.50;1,185.00;233.25;341.50
Mar 31, 2023 1:15 PM;Mar 31, 2023 1:30 PM;1,138.50;459.50;192.50;3,906.75;3,667.75;38.00;696.25;2,096.50;584.50;1,170.00;384.50;339.75
Mar 31, 2023 1:30 PM;Mar 31, 2023 1:45 PM;1,138.50;451.00;190.50;3,864.50;3,738.25;38.25;696.50;2,085.50;580.50;1,178.00;335.25;339.50
Mar 31, 2023 1:45 PM;Mar 31, 2023 2:00 PM;1,136.25;424.75;180.25;3,876.25;3,698.50;38.25;696.50;2,086.75;576.75;1,163.50;341.25;339.50
Mar 31, 2023 2:00 PM;Mar 31, 2023 2:15 PM;1,134.50;431.50;175.25;3,882.75;3,716.50;37.00;697.00;2,110.00;582.75;1,122.75;227.25;337.00
Mar 31, 2023 2:15 PM;Mar 31, 2023 2:30 PM;1,134.50;421.50;175.25;3,950.50;3,652.00;36.00;697.75;2,128.00;579.00;1,122.50;179.25;334.25
Mar 31, 2023 2:30 PM;Mar 31, 2023 2:45 PM;1,135.25;424.00;176.50;3,995.50;3,562.50;36.00;697.50;2,134.25;572.50;1,147.25;147.25;334.75
Mar 31, 2023 2:45 PM;Mar 31, 2023 3:00 PM;1,130.50;426.00;164.50;3,974.00;3,421.75;38.00;697.50;2,132.75;572.25;1,153.75;127.00;338.75
Mar 31, 2023 3:00 PM;Mar 31, 2023 3:15 PM;1,135.50;435.75;159.00;3,959.25;3,371.50;39.50;696.50;2,131.50;573.75;1,199.25;97.50;340.00
Mar 31, 2023 3:15 PM;Mar 31, 2023 3:30 PM;1,135.00;428.00;161.75;3,989.00;3,391.50;39.75;696.00;2,132.25;569.75;1,262.50;80.75;338.75
Mar 31, 2023 3:30 PM;Mar 31, 2023 3:45 PM;1,134.50;432.75;164.75;3,890.75;3,287.25;40.00;695.75;2,141.00;570.00;1,233.50;82.00;338.75
Mar 31, 2023 3:45 PM;Mar 31, 2023 4:00 PM;1,133.00;432.25;154.75;3,789.75;3,106.50;39.75;695.75;2,132.75;565.50;1,231.50;145.75;335.25
Mar 31, 2023 4:00 PM;Mar 31, 2023 4:15 PM;1,148.75;424.50;152.75;3,735.75;2,933.25;39.50;695.50;2,116.00;567.25;1,223.75;117.25;337.75
Mar 31, 2023 4:15 PM;Mar 31, 2023 4:30 PM;1,155.25;422.00;167.50;3,721.25;2,773.75;39.25;695.50;2,158.50;568.75;1,171.50;47.25;337.00
Mar 31, 2023 4:30 PM;Mar 31, 2023 4:45 PM;1,161.50;425.75;189.75;3,668.25;2,638.50;39.50;696.00;2,176.75;565.00;1,205.50;127.25;337.50
Mar 31, 2023 4:45 PM;Mar 31, 2023 5:00 PM;1,169.75;429.25;189.75;3,675.75;2,371.75;42.25;696.00;2,180.75;567.75;1,246.75;289.25;342.50
Mar 31, 2023 5:00 PM;Mar 31, 2023 5:15 PM;1,174.25;425.00;192.75;3,603.00;2,041.00;43.00;697.00;2,194.75;568.00;1,267.25;93.75;344.00
Mar 31, 2023 5:15 PM;Mar 31, 2023 5:30 PM;1,177.00;431.50;200.75;3,558.75;1,731.50;42.50;697.25;2,203.00;567.50;1,280.00;246.50;344.25
Mar 31, 2023 5:30 PM;Mar 31, 2023 5:45 PM;1,182.75;425.50;209.00;3,520.75;1,503.50;42.25;697.50;2,204.25;570.00;1,269.00;399.75;345.25
Mar 31, 2023 5:45 PM;Mar 31, 2023 6:00 PM;1,191.50;425.50;226.75;3,550.00;1,238.00;42.25;697.50;2,206.50;579.25;1,287.25;679.75;349.50
Mar 31, 2023 6:00 PM;Mar 31, 2023 6:15 PM;1,206.25;427.00;232.00;3,571.50;975.75;43.00;697.00;2,183.75;579.00;1,354.25;497.00;353.25
Mar 31, 2023 6:15 PM;Mar 31, 2023 6:30 PM;1,213.50;432.50;264.75;3,554.50;729.50;43.25;697.50;2,191.75;578.25;1,351.75;850.00;353.25
Mar 31, 2023 6:30 PM;Mar 31, 2023 6:45 PM;1,214.00;449.75;310.25;3,518.00;522.00;43.25;697.50;2,201.50;579.50;1,351.25;1,308.75;350.00
Mar 31, 2023 6:45 PM;Mar 31, 2023 7:00 PM;1,217.75;471.25;377.25;3,459.00;347.75;43.25;697.75;2,197.75;585.25;1,356.00;1,520.00;351.00
Mar 31, 2023 7:00 PM;Mar 31, 2023 7:15 PM;1,216.50;434.00;413.00;3,488.25;201.25;42.00;697.75;2,192.00;577.00;1,354.75;1,369.25;346.25
Mar 31, 2023 7:15 PM;Mar 31, 2023 7:30 PM;1,220.75;450.75;450.25;3,586.50;84.00;41.00;698.00;2,195.00;578.00;1,348.75;1,336.75;339.75
Mar 31, 2023 7:30 PM;Mar 31, 2023 7:45 PM;1,216.75;465.25;470.50;3,747.00;19.75;41.00;697.50;2,199.00;578.25;1,362.75;1,275.50;339.75
Mar 31, 2023 7:45 PM;Mar 31, 2023 8:00 PM;1,217.50;467.00;509.25;3,884.50;2.75;40.75;698.25;2,213.25;576.75;1,348.25;1,095.50;342.75
Mar 31, 2023 8:00 PM;Mar 31, 2023 8:15 PM;1,210.25;462.00;557.50;3,975.25;1.75;39.50;698.25;2,235.75;575.00;1,309.25;1,279.00;338.25
Mar 31, 2023 8:15 PM;Mar 31, 2023 8:30 PM;1,205.75;432.00;608.50;4,050.75;1.00;38.00;698.00;2,240.25;568.50;1,300.50;911.25;337.75
Mar 31, 2023 8:30 PM;Mar 31, 2023 8:45 PM;1,203.25;432.75;637.50;4,153.00;1.50;38.25;698.00;2,241.25;561.75;1,254.50;535.75;340.50
Mar 31, 2023 8:45 PM;Mar 31, 2023 9:00 PM;1,201.00;433.25;659.75;4,223.25;1.25;38.25;698.00;2,228.75;558.75;1,192.25;258.00;339.75
Mar 31, 2023 9:00 PM;Mar 31, 2023 9:15 PM;1,185.00;434.75;697.75;4,306.25;1.25;38.25;698.25;2,225.75;556.00;1,044.75;661.25;338.50
Mar 31, 2023 9:15 PM;Mar 31, 2023 9:30 PM;1,178.75;437.50;750.50;4,396.00;1.50;38.25;697.75;2,199.50;551.25;997.25;344.75;337.50
Mar 31, 2023 9:30 PM;Mar 31, 2023 9:45 PM;1,176.25;427.50;790.50;4,475.75;0.75;38.25;698.25;2,217.25;553.50;1,004.25;152.00;337.50
Mar 31, 2023 9:45 PM;Mar 31, 2023 10:00 PM;1,171.00;424.00;824.75;4,554.00;0.75;38.25;698.50;2,226.25;553.00;995.25;63.75;337.25
Mar 31, 2023 10:00 PM;Mar 31, 2023 10:15 PM;1,158.50;465.00;860.25;4,520.50;0.75;37.00;698.25;2,223.00;526.00;937.75;297.00;334.25
Mar 31, 2023 10:15 PM;Mar 31, 2023 10:30 PM;1,153.50;457.75;911.75;4,543.50;0.75;36.75;698.25;2,238.25;520.25;924.00;89.25;332.50
Mar 31, 2023 10:30 PM;Mar 31, 2023 10:45 PM;1,153.00;438.50;949.00;4,570.25;0.75;36.75;698.00;2,209.25;519.25;922.25;30.00;328.75
Mar 31, 2023 10:45 PM;Mar 31, 2023 11:00 PM;1,147.00;421.75;947.50;4,615.25;0.75;36.50;697.75;2,116.75;516.75;907.00;28.25;329.25
Mar 31, 2023 11:00 PM;Mar 31, 2023 11:15 PM;1,139.50;433.50;936.25;4,652.75;1.00;34.25;698.75;1,960.00;512.00;872.75;199.00;324.50
Mar 31, 2023 11:15 PM;Mar 31, 2023 11:30 PM;1,134.50;428.75;934.25;4,685.00;0.75;34.25;698.75;1,774.25;505.25;875.00;194.75;319.00
Mar 31, 2023 11:30 PM;Mar 31, 2023 11:45 PM;1,131.50;419.50;944.75;4,745.00;0.75;34.25;699.00;1,713.50;508.75;878.50;93.25;325.00
Mar 31, 2023 11:45 PM;Apr 1, 2023 12:00 AM;1,130.00;414.50;951.00;4,829.00;0.75;33.75;700.00;1,625.00;507.50;856.25;25.75;324.75
Apr 1, 2023 12:00 AM;Apr 1, 2023 12:15 AM;1,111.75;402.50;946.50;4,896.50;0.75;32.00;700.00;1,544.50;485.25;742.75;232.50;321.25
Apr 1, 2023 12:15 AM;Apr 1, 2023 12:30 AM;1,110.00;400.50;939.25;4,982.75;0.50;32.00;700.25;1,506.50;484.00;729.25;93.25;319.25
Apr 1, 2023 12:30 AM;Apr 1, 2023 12:45 AM;1,107.00;395.75;923.50;5,040.00;0.50;32.25;700.00;1,450.75;480.00;717.75;47.75;325.00
Apr 1, 2023 12:45 AM;Apr 1, 2023 1:00 AM;1,107.00;398.50;891.75;5,105.00;0.50;32.25;700.50;1,376.50;481.75;721.00;55.25;327.75
Apr 1, 2023 1:00 AM;Apr 1, 2023 1:15 AM;1,101.50;409.75;886.25;5,134.50;0.50;32.25;699.25;1,343.25;475.50;703.25;154.50;327.75
Apr 1, 2023 1:15 AM;Apr 1, 2023 1:30 AM;1,101.25;401.00;885.25;5,193.00;0.50;32.25;698.25;1,287.25;471.00;688.25;76.00;327.50
Apr 1, 2023 1:30 AM;Apr 1, 2023 1:45 AM;1,094.25;394.75;887.00;5,235.25;0.50;32.25;698.25;1,280.25;470.75;683.25;12.75;327.75
Apr 1, 2023 1:45 AM;Apr 1, 2023 2:00 AM;1,096.00;393.25;904.00;5,285.50;0.50;32.25;698.25;1,279.75;469.75;677.00;44.25;327.00
Apr 1, 2023 2:00 AM;Apr 1, 2023 2:15 AM;1,090.25;399.25;918.00;5,295.75;0.75;32.00;698.25;1,289.25;468.25;673.25;60.25;328.50
Apr 1, 2023 2:15 AM;Apr 1, 2023 2:30 AM;1,092.25;398.50;918.25;5,346.50;0.50;31.25;698.50;1,260.00;467.00;669.75;53.75;328.25
Apr 1, 2023 2:30 AM;Apr 1, 2023 2:45 AM;1,087.50;397.50;929.00;5,369.25;0.50;31.25;699.50;1,250.50;468.00;672.25;58.25;323.50
Apr 1, 2023 2:45 AM;Apr 1, 2023 3:00 AM;1,090.50;394.00;941.75;5,398.50;0.50;31.25;698.50;1,245.50;466.50;671.25;68.50;322.25
Apr 1, 2023 3:00 AM;Apr 1, 2023 3:15 AM;1,086.75;394.50;995.00;5,430.75;0.75;31.25;698.75;1,245.25;469.75;666.00;40.25;324.75
Apr 1, 2023 3:15 AM;Apr 1, 2023 3:30 AM;1,087.75;391.75;1,041.75;5,448.00;0.50;31.25;699.25;1,241.00;468.50;671.00;39.75;325.50
Apr 1, 2023 3:30 AM;Apr 1, 2023 3:45 AM;1,087.50;388.25;1,059.25;5,481.50;0.50;31.25;699.50;1,247.75;469.00;680.50;39.75;325.00
Apr 1, 2023 3:45 AM;Apr 1, 2023 4:00 AM;1,087.50;387.75;1,071.50;5,509.50;0.50;31.25;700.25;1,249.25;471.00;672.50;39.75;323.25
Apr 1, 2023 4:00 AM;Apr 1, 2023 4:15 AM;1,084.00;393.00;1,086.50;5,558.75;0.50;31.25;700.25;1,243.50;469.75;670.50;43.25;320.25
Apr 1, 2023 4:15 AM;Apr 1, 2023 4:30 AM;1,088.50;391.50;1,115.75;5,571.25;0.50;31.25;700.50;1,243.25;471.25;670.00;40.25;320.00
Apr 1, 2023 4:30 AM;Apr 1, 2023 4:45 AM;1,090.25;390.25;1,144.25;5,583.50;0.50;31.25;700.75;1,279.25;469.00;673.75;39.50;314.00
Apr 1, 2023 4:45 AM;Apr 1, 2023 5:00 AM;1,087.75;387.75;1,178.75;5,608.75;0.50;31.25;700.50;1,297.00;475.25;671.75;39.25;315.75
Apr 1, 2023 5:00 AM;Apr 1, 2023 5:15 AM;1,091.50;388.25;1,244.75;5,624.75;0.75;31.25;700.25;1,299.25;473.50;670.00;39.25;315.00
Apr 1, 2023 5:15 AM;Apr 1, 2023 5:30 AM;1,092.50;387.50;1,310.75;5,630.75;0.50;31.25;700.75;1,295.75;476.00;671.00;39.25;319.25
Apr 1, 2023 5:30 AM;Apr 1, 2023 5:45 AM;1,093.50;385.75;1,363.50;5,659.25;0.50;31.25;701.25;1,297.75;475.75;665.00;39.25;317.00
Apr 1, 2023 5:45 AM;Apr 1, 2023 6:00 AM;1,092.50;383.00;1,448.50;5,670.00;0.50;31.25;701.00;1,299.00;474.50;670.75;3.25;313.00
Apr 1, 2023 6:00 AM;Apr 1, 2023 6:15 AM;1,110.25;392.75;1,547.25;5,745.75;0.75;31.25;701.00;1,292.75;480.75;670.50;0.25;315.50
Apr 1, 2023 6:15 AM;Apr 1, 2023 6:30 AM;1,113.50;416.50;1,624.50;5,724.75;0.75;31.25;701.00;1,292.25;483.25;665.50;32.25;317.25
Apr 1, 2023 6:30 AM;Apr 1, 2023 6:45 AM;1,118.50;421.25;1,704.25;5,773.50;1.00;31.25;701.00;1,292.25;484.25;668.25;75.00;314.50
Apr 1, 2023 6:45 AM;Apr 1, 2023 7:00 AM;1,120.25;419.75;1,784.75;5,773.75;4.25;31.25;700.75;1,290.50;484.50;678.50;73.25;312.50
Apr 1, 2023 7:00 AM;Apr 1, 2023 7:15 AM;1,126.75;417.50;1,841.25;5,677.75;21.25;31.25;700.75;1,292.25;487.00;660.25;90.25;310.75
Apr 1, 2023 7:15 AM;Apr 1, 2023 7:30 AM;1,132.00;416.50;1,879.00;5,675.25;88.75;31.25;701.00;1,292.25;488.50;655.25;55.25;313.00
Apr 1, 2023 7:30 AM;Apr 1, 2023 7:45 AM;1,134.50;409.50;1,902.00;5,699.50;192.00;31.25;700.75;1,296.50;488.25;653.00;55.50;316.50
Apr 1, 2023 7:45 AM;Apr 1, 2023 8:00 AM;1,137.75;409.00;1,910.00;5,657.00;323.00;31.25;700.75;1,294.50;488.25;662.25;122.75;315.25
Apr 1, 2023 8:00 AM;Apr 1, 2023 8:15 AM;1,141.00;406.75;1,908.50;5,634.75;492.25;31.25;701.00;1,296.75;496.00;664.75;98.75;316.25
Apr 1, 2023 8:15 AM;Apr 1, 2023 8:30 AM;1,145.25;404.00;1,908.00;5,657.50;694.50;31.25;700.50;1,296.75;499.75;664.25;112.75;316.75
Apr 1, 2023 8:30 AM;Apr 1, 2023 8:45 AM;1,145.00;411.50;1,908.50;5,649.00;889.25;31.25;700.75;1,294.25;499.75;668.75;79.50;316.25
Apr 1, 2023 8:45 AM;Apr 1, 2023 9:00 AM;1,151.25;406.25;1,908.25;5,613.50;1,101.75;31.25;700.50;1,291.25;502.75;674.25;75.75;315.75
Apr 1, 2023 9:00 AM;Apr 1, 2023 9:15 AM;1,145.75;426.25;1,908.75;5,602.50;1,298.75;31.25;699.75;1,298.50;501.00;675.25;235.00;315.75
Apr 1, 2023 9:15 AM;Apr 1, 2023 9:30 AM;1,151.25;413.75;1,907.75;5,559.00;1,519.00;31.25;699.25;1,295.50;501.50;679.25;138.75;315.00
Apr 1, 2023 9:30 AM;Apr 1, 2023 9:45 AM;1,149.75;402.50;1,907.75;5,545.25;1,705.75;31.25;698.75;1,290.75;499.25;681.50;210.00;314.00
Apr 1, 2023 9:45 AM;Apr 1, 2023 10:00 AM;1,155.25;394.25;1,905.75;5,601.00;1,897.00;31.25;698.50;1,302.25;499.00;680.50;181.00;313.00
Apr 1, 2023 10:00 AM;Apr 1, 2023 10:15 AM;1,150.75;404.75;1,664.50;5,660.50;2,054.75;31.25;698.50;1,347.00;500.50;671.75;143.75;318.00
Apr 1, 2023 10:15 AM;Apr 1, 2023 10:30 AM;1,154.00;396.25;1,613.75;5,715.00;2,205.75;31.25;699.00;1,354.50;525.00;667.75;69.25;311.25
Apr 1, 2023 10:30 AM;Apr 1, 2023 10:45 AM;1,150.75;418.00;1,594.75;5,719.25;2,336.25;31.25;698.00;1,372.75;556.50;665.25;91.00;314.25
Apr 1, 2023 10:45 AM;Apr 1, 2023 11:00 AM;1,151.75;427.00;1,582.25;5,750.25;2,419.00;31.25;698.75;1,369.00;557.50;662.50;153.75;314.75
Apr 1, 2023 11:00 AM;Apr 1, 2023 11:15 AM;1,142.75;408.00;1,574.50;5,784.00;2,451.75;31.25;698.75;1,370.50;570.50;666.25;122.50;311.00
Apr 1, 2023 11:15 AM;Apr 1, 2023 11:30 AM;1,143.75;422.50;1,564.25;5,795.75;2,519.50;31.25;699.25;1,367.50;572.50;659.25;100.25;316.50
Apr 1, 2023 11:30 AM;Apr 1, 2023 11:45 AM;1,143.75;413.00;1,557.00;5,812.75;2,571.00;31.25;698.75;1,364.50;583.00;650.25;81.50;319.50
Apr 1, 2023 11:45 AM;Apr 1, 2023 12:00 PM;1,144.25;426.25;1,547.00;5,834.25;2,572.00;31.00;698.75;1,369.50;575.75;644.25;79.75;319.25
Apr 1, 2023 12:00 PM;Apr 1, 2023 12:15 PM;1,127.25;427.25;1,539.50;5,798.50;2,621.25;31.00;699.25;1,376.50;573.25;653.00;92.75;317.25
Apr 1, 2023 12:15 PM;Apr 1, 2023 12:30 PM;1,121.75;418.25;1,537.25;5,805.00;2,644.00;31.00;699.00;1,365.50;580.00;654.75;113.75;317.00
Apr 1, 2023 12:30 PM;Apr 1, 2023 12:45 PM;1,119.25;393.00;1,537.00;5,842.50;2,607.25;31.00;699.00;1,366.75;596.50;652.00;122.00;317.00
Apr 1, 2023 12:45 PM;Apr 1, 2023 1:00 PM;1,117.00;406.50;1,538.25;5,869.75;2,582.25;31.00;699.00;1,375.50;594.00;661.75;87.25;317.50
Apr 1, 2023 1:00 PM;Apr 1, 2023 1:15 PM;1,114.00;404.75;1,499.00;5,896.75;2,550.25;31.00;698.75;1,402.25;596.25;656.75;103.25;318.50
Apr 1, 2023 1:15 PM;Apr 1, 2023 1:30 PM;1,109.25;399.00;1,462.00;5,967.00;2,527.75;31.25;699.25;1,439.50;601.50;652.50;45.25;316.75
Apr 1, 2023 1:30 PM;Apr 1, 2023 1:45 PM;1,110.00;387.50;1,462.50;6,008.50;2,517.50;31.25;699.00;1,445.50;611.50;650.25;48.00;317.75
Apr 1, 2023 1:45 PM;Apr 1, 2023 2:00 PM;1,107.50;408.75;1,462.75;5,990.00;2,494.75;31.25;698.50;1,443.75;619.25;653.00;48.00;317.75
Apr 1, 2023 2:00 PM;Apr 1, 2023 2:15 PM;1,109.00;416.00;1,414.00;5,992.50;2,457.50;31.25;698.50;1,467.00;633.75;644.50;49.25;318.50
Apr 1, 2023 2:15 PM;Apr 1, 2023 2:30 PM;1,103.75;390.00;1,412.75;6,076.50;2,405.75;31.25;698.25;1,480.75;648.00;637.25;43.25;315.75
Apr 1, 2023 2:30 PM;Apr 1, 2023 2:45 PM;1,104.75;409.25;1,426.75;6,112.75;2,375.75;31.25;698.00;1,475.75;673.75;645.00;54.75;317.25
Apr 1, 2023 2:45 PM;Apr 1, 2023 3:00 PM;1,103.75;400.75;1,426.00;6,085.50;2,298.25;31.25;698.50;1,480.75;677.25;651.50;48.75;319.00
Apr 1, 2023 3:00 PM;Apr 1, 2023 3:15 PM;1,103.50;412.50;1,425.00;6,164.50;2,237.50;31.25;698.25;1,477.50;679.25;644.25;43.25;321.75
Apr 1, 2023 3:15 PM;Apr 1, 2023 3:30 PM;1,104.00;406.00;1,426.75;6,231.75;2,185.75;31.25;698.00;1,486.25;680.50;647.00;41.25;322.75
Apr 1, 2023 3:30 PM;Apr 1, 2023 3:45 PM;1,103.50;407.50;1,426.50;6,304.75;2,108.50;31.25;698.25;1,490.00;676.25;653.50;42.75;318.25
Apr 1, 2023 3:45 PM;Apr 1, 2023 4:00 PM;1,102.00;407.00;1,426.25;6,238.75;1,970.25;31.25;698.00;1,491.00;674.75;652.25;42.50;318.50
Apr 1, 2023 4:00 PM;Apr 1, 2023 4:15 PM;1,164.00;400.00;1,430.00;6,317.25;1,854.25;32.75;697.75;1,487.25;676.50;650.50;43.75;319.75
Apr 1, 2023 4:15 PM;Apr 1, 2023 4:30 PM;1,166.75;406.25;1,431.50;6,473.25;1,700.75;32.75;697.50;1,491.75;679.50;647.00;42.00;318.50
Apr 1, 2023 4:30 PM;Apr 1, 2023 4:45 PM;1,166.00;401.50;1,430.75;6,650.75;1,556.00;32.75;697.50;1,493.00;679.00;654.00;26.25;322.75
Apr 1, 2023 4:45 PM;Apr 1, 2023 5:00 PM;1,165.00;401.00;1,432.50;6,622.75;1,426.75;32.75;698.00;1,487.50;680.75;648.00;46.75;323.00
Apr 1, 2023 5:00 PM;Apr 1, 2023 5:15 PM;1,160.00;400.75;1,362.25;6,684.00;1,289.00;32.75;697.75;1,488.50;687.75;659.00;33.25;323.00
Apr 1, 2023 5:15 PM;Apr 1, 2023 5:30 PM;1,160.00;399.00;1,358.75;6,762.50;1,132.25;32.75;698.25;1,489.50;687.75;668.75;109.25;321.00
Apr 1, 2023 5:30 PM;Apr 1, 2023 5:45 PM;1,162.25;397.75;1,357.00;6,779.25;960.50;32.75;698.25;1,493.00;686.00;676.25;234.00;321.75
Apr 1, 2023 5:45 PM;Apr 1, 2023 6:00 PM;1,166.25;399.50;1,351.25;6,783.75;812.00;34.75;697.75;1,493.50;688.75;701.50;327.25;326.00
Apr 1, 2023 6:00 PM;Apr 1, 2023 6:15 PM;1,166.25;389.75;1,204.75;6,804.25;663.00;35.00;698.00;1,545.75;718.00;714.75;628.00;311.00
Apr 1, 2023 6:15 PM;Apr 1, 2023 6:30 PM;1,167.50;387.00;1,203.75;6,800.75;509.50;35.00;698.50;1,575.00;741.75;719.75;767.50;309.00
Apr 1, 2023 6:30 PM;Apr 1, 2023 6:45 PM;1,169.50;390.00;1,203.25;6,819.00;381.25;35.00;698.00;1,575.25;756.00;717.25;964.00;308.75
Apr 1, 2023 6:45 PM;Apr 1, 2023 7:00 PM;1,176.00;380.50;1,202.25;6,832.00;265.75;35.00;698.50;1,577.00;763.25;717.00;1,178.50;307.75
Apr 1, 2023 7:00 PM;Apr 1, 2023 7:15 PM;1,180.25;383.75;1,183.75;6,807.00;163.25;35.00;698.25;1,575.00;767.50;717.50;1,765.50;307.00
Apr 1, 2023 7:15 PM;Apr 1, 2023 7:30 PM;1,181.75;391.00;1,183.00;6,739.25;79.25;35.00;698.25;1,574.50;770.75;720.00;1,860.00;306.75
