Zeit von [CET/CEST];Zeit bis [CET/CEST];Wind [MW];Solar [MW];Biomasse [MW];Gas [MW];Kohle [MW];Öl [MW];Geothermie [MW];Pumpspeicher [MW];Lauf- und Schwellwasser [MW];Speicher [MW];Sonstige Erneuerbare [MW];Müll [MW];Andere [MW]
25.05.2023 15:45:00;25.05.2023 16:00:00;708,000;1076,000;84,000;0,000;0,000;0,000;0,072;-1202,400;6054,000;399,200;0,000;100,000;22,000
25.05.2023 16:00:00;25.05.2023 16:15:00;748,000;1028,000;84,000;0,000;0,000;0,000;0,072;-1054,400;6076,800;459,200;0,000;100,000;22,000
25.05.2023 16:15:00;25.05.2023 16:30:00;824,000;984,000;84,000;0,000;0,000;0,000;0,072;-997,600;6080,800;501,200;0,000;100,000;22,000
25.05.2023 16:30:00;25.05.2023 16:45:00;856,000;928,000;84,000;0,000;0,000;0,000;0,072;-941,200;6088,400;499,600;0,000;100,000;22,000
25.05.2023 16:45:00;25.05.2023 17:00:00;904,000;868,000;84,000;0,000;0,000;0,000;0,072;-883,200;6038,000;514,400;0,000;100,000;22,000
25.05.2023 17:00:00;25.05.2023 17:15:00;964,000;796,000;84,000;0,000;0,000;0,000;0,072;-185,200;5903,200;490,000;0,000;100,000;22,000
25.05.2023 17:15:00;25.05.2023 17:30:00;1024,000;724,000;84,000;0,000;0,000;0,000;0,072;-149,200;5881,200;466,400;0,000;100,000;22,000
25.05.2023 17:30:00;25.05.2023 17:45:00;1056,000;644,000;84,000;0,000;0,000;0,000;0,072;-95,200;5857,600;556,000;0,000;100,000;22,000
25.05.2023 17:45:00;25.05.2023 18:00:00;1056,000;564,000;84,000;0,000;0,000;0,000;0,072;26,000;5839,200;572,000;0,000;100,000;22,000
25.05.2023 18:00:00;25.05.2023 18:15:00;1048,000;472,000;84,000;0,000;0,000;0,000;0,072;618,400;5729,200;627,600;0,000;100,000;22,000
25.05.2023 18:15:00;25.05.2023 18:30:00;1012,000;392,000;84,000;0,000;0,000;0,000;0,072;614,400;5740,000;693,200;0,000;100,000;22,000
25.05.2023 18:30:00;25.05.2023 18:45:00;932,000;320,000;88,000;0,000;0,000;0,000;0,072;710,800;5767,200;848,000;0,000;100,000;22,000
25.05.2023 18:45:00;25.05.2023 19:00:00;836,000;260,000;88,000;0,000;0,000;0,000;0,072;907,600;5735,200;842,400;0,000;100,000;22,000
25.05.2023 19:00:00;25.05.2023 19:15:00;776,000;204,000;88,000;0,000;0,000;0,000;0,072;2157,200;5588,400;757,600;0,000;100,000;22,000
25.05.2023 19:15:00;25.05.2023 19:30:00;708,000;156,000;88,000;0,000;0,000;0,000;0,072;2301,600;5607,600;859,600;0,000;100,000;22,000
25.05.2023 19:30:00;25.05.2023 19:45:00;664,000;116,000;88,000;0,000;0,000;0,000;0,072;2317,600;5603,600;965,200;0,000;100,000;22,000
25.05.2023 19:45:00;25.05.2023 20:00:00;648,000;88,000;88,000;0,000;0,000;0,000;0,072;2353,200;5612,000;989,200;0,000;100,000;22,000
25.05.2023 20:00:00;25.05.2023 20:15:00;628,000;72,000;88,000;0,000;0,000;0,000;0,072;2177,600;5630,400;1193,200;0,000;100,000;22,000
25.05.2023 20:15:00;25.05.2023 20:30:00;620,000;64,000;88,000;0,000;0,000;0,000;0,072;2155,200;5637,600;1188,800;0,000;100,000;22,000
25.05.2023 20:30:00;25.05.2023 20:45:00;660,000;24,000;88,000;0,000;0,000;0,000;0,072;2159,600;5655,600;1169,200;0,000;100,000;22,000
25.05.2023 20:45:00;25.05.2023 21:00:00;700,000;0,000;88,000;0,000;0,000;0,000;0,072;2107,600;5671,200;1158,000;0,000;100,000;22,000
25.05.2023 21:00:00;25.05.2023 21:15:00;752,000;0,000;88,000;0,000;0,000;0,000;0,072;1975,200;5681,200;1156,000;0,000;100,000;22,000
25.05.2023 21:15:00;25.05.2023 21:30:00;844,000;0,000;84,000;0,000;0,000;0,000;0,072;1953,600;5681,600;1143,200;0,000;100,000;22,000
25.05.2023 21:30:00;25.05.2023 21:45:00;956,000;0,000;84,000;0,000;0,000;0,000;0,072;1897,600;5684,800;1128,000;0,000;100,000;22,000
25.05.2023 21:45:00;25.05.2023 22:00:00;1060,000;0,000;84,000;0,000;0,000;0,000;0,072;1780,400;5695,200;965,200;0,000;100,000;22,000
25.05.2023 22:00:00;25.05.2023 22:15:00;1156,000;0,000;88,000;0,000;0,000;0,000;0,072;1669,200;5681,600;1077,600;0,000;100,000;22,000
25.05.2023 22:15:00;25.05.2023 22:30:00;1320,000;0,000;88,000;0,000;0,000;0,000;0,072;1613,200;5675,600;1057,600;0,000;100,000;22,000
25.05.2023 22:30:00;25.05.2023 22:45:00;1484,000;0,000;84,000;0,000;0,000;0,000;0,072;1500,400;5657,600;997,600;0,000;100,000;22,000
25.05.2023 22:45:00;25.05.2023 23:00:00;1496,000;0,000;84,000;0,000;0,000;0,000;0,072;1356,000;5652,400;908,800;0,000;100,000;22,000
25.05.2023 23:00:00;25.05.2023 23:15:00;1364,000;0,000;88,000;0,000;0,000;0,000;0,072;652,800;5725,600;861,200;0,000;100,000;22,000
25.05.2023 23:15:00;25.05.2023 23:30:00;1216,000;0,000;88,000;0,000;0,000;0,000;0,072;567,200;5742,400;790,400;0,000;100,000;22,000
25.05.2023 23:30:00;25.05.2023 23:45:00;1160,000;0,000;88,000;0,000;0,000;0,000;0,072;624,800;5736,800;688,000;0,000;100,000;22,000
25.05.2023 23:45:00;26.05.2023 00:00:00;1160,000;0,000;88,000;0,000;0,000;0,000;0,072;664,800;5713,200;660,000;0,000;100,000;22,000
26.05.2023 00:00:00;26.05.2023 00:15:00;1168,000;0,000;92,000;0,000;0,000;0,000;0,072;924,800;5685,600;715,600;0,000;100,000;22,000
26.05.2023 00:15:00;26.05.2023 00:30:00;1236,000;0,000;92,000;0,000;0,000;0,000;0,072;959,200;5657,200;692,000;0,000;100,000;22,000
26.05.2023 00:30:00;26.05.2023 00:45:00;1356,000;0,000;92,000;0,000;0,000;0,000;0,072;891,600;5646,800;618,400;0,000;100,000;22,000
26.05.2023 00:45:00;26.05.2023 01:00:00;1456,000;0,000;92,000;0,000;0,000;0,000;0,072;786,800;5631,600;586,000;0,000;100,000;22,000
26.05.2023 01:00:00;26.05.2023 01:15:00;1464,000;0,000;92,000;0,000;0,000;0,000;0,072;230,800;5689,200;566,400;0,000;100,000;22,000
26.05.2023 01:15:00;26.05.2023 01:30:00;1468,000;0,000;92,000;0,000;0,000;0,000;0,072;142,400;5671,600;548,800;0,000;100,000;22,000
26.05.2023 01:30:00;26.05.2023 01:45:00;1568,000;0,000;92,000;0,000;0,000;0,000;0,072;128,400;5642,000;522,000;0,000;100,000;22,000
26.05.2023 01:45:00;26.05.2023 02:00:00;1644,000;0,000;92,000;0,000;0,000;0,000;0,072;60,400;5632,400;487,600;0,000;100,000;22,000
26.05.2023 02:00:00;26.05.2023 02:15:00;1676,000;0,000;92,000;0,000;0,000;0,000;0,072;45,600;5626,800;504,000;0,000;100,000;22,000
26.05.2023 02:15:00;26.05.2023 02:30:00;1740,000;0,000;92,000;0,000;0,000;0,000;0,072;82,800;5602,000;476,800;0,000;100,000;22,000
26.05.2023 02:30:00;26.05.2023 02:45:00;1776,000;0,000;92,000;0,000;0,000;0,000;0,072;94,800;5582,000;484,400;0,000;100,000;22,000
26.05.2023 02:45:00;26.05.2023 03:00:00;1804,000;0,000;92,000;0,000;0,000;0,000;0,072;108,800;5551,600;461,600;0,000;100,000;22,000
26.05.2023 03:00:00;26.05.2023 03:15:00;1780,000;0,000;92,000;0,000;0,000;0,000;0,072;31,600;5560,400;579,600;0,000;100,000;22,000
26.05.2023 03:15:00;26.05.2023 03:30:00;1808,000;0,000;92,000;0,000;0,000;0,000;0,072;38,400;5549,600;560,400;0,000;100,000;22,000
26.05.2023 03:30:00;26.05.2023 03:45:00;1852,000;0,000;92,000;0,000;0,000;0,000;0,072;9,200;5532,800;545,200;0,000;100,000;22,000
26.05.2023 03:45:00;26.05.2023 04:00:00;1844,000;0,000;92,000;0,000;0,000;0,000;0,072;-10,000;5600,400;514,000;0,000;100,000;22,000
26.05.2023 04:00:00;26.05.2023 04:15:00;1888,000;0,000;92,000;0,000;0,000;0,000;0,072;169,200;5620,400;466,000;0,000;100,000;22,000
26.05.2023 04:15:00;26.05.2023 04:30:00;1904,000;0,000;96,000;0,000;0,000;0,000;0,072;209,200;5669,600;484,800;0,000;100,000;22,000
26.05.2023 04:30:00;26.05.2023 04:45:00;1864,000;0,000;96,000;0,000;0,000;0,000;0,072;221,200;5677,600;503,600;0,000;100,000;22,000
26.05.2023 04:45:00;26.05.2023 05:00:00;1768,000;0,000;96,000;0,000;0,000;0,000;0,072;277,600;5692,400;536,800;0,000;100,000;22,000
26.05.2023 05:00:00;26.05.2023 05:15:00;1700,000;0,000;96,000;0,000;0,000;0,000;0,072;791,600;5661,200;510,800;0,000;100,000;22,000
26.05.2023 05:15:00;26.05.2023 05:30:00;1612,000;40,000;92,000;0,000;0,000;0,000;0,072;869,200;5651,200;530,000;0,000;100,000;22,000
26.05.2023 05:30:00;26.05.2023 05:45:00;1512,000;52,000;92,000;0,000;0,000;0,000;0,072;966,800;5693,600;631,600;0,000;100,000;22,000
26.05.2023 05:45:00;26.05.2023 06:00:00;1388,000;52,000;92,000;0,000;0,000;0,000;0,072;1186,800;5704,400;724,800;0,000;100,000;22,000
26.05.2023 06:00:00;26.05.2023 06:15:00;1304,000;60,000;88,000;0,000;0,000;0,000;0,072;1770,000;5648,000;756,800;0,000;100,000;22,000
26.05.2023 06:15:00;26.05.2023 06:30:00;1264,000;72,000;88,000;0,000;0,000;0,000;0,072;2015,200;5682,800;857,600;0,000;100,000;22,000
26.05.2023 06:30:00;26.05.2023 06:45:00;1204,000;96,000;88,000;0,000;0,000;0,000;0,072;2048,400;5695,600;890,400;0,000;100,000;22,000
26.05.2023 06:45:00;26.05.2023 07:00:00;1136,000;140,000;88,000;0,000;0,000;0,000;0,072;2091,600;5717,200;967,600;0,000;100,000;22,000
26.05.2023 07:00:00;26.05.2023 07:15:00;1052,000;184,000;84,000;16,800;0,000;0,000;0,072;2443,200;5700,000;1065,600;0,000;100,000;22,000
26.05.2023 07:15:00;26.05.2023 07:30:00;996,000;236,000;84,000;42,000;0,000;0,000;0,072;2492,000;5717,200;1144,800;0,000;100,000;22,000
26.05.2023 07:30:00;26.05.2023 07:45:00;1012,000;296,000;84,000;75,600;0,000;0,000;0,072;2525,200;5716,800;1204,000;0,000;100,000;22,000
26.05.2023 07:45:00;26.05.2023 08:00:00;1056,000;368,000;84,000;83,200;0,000;0,000;0,072;2531,200;5691,600;1223,200;0,000;100,000;22,000
26.05.2023 08:00:00;26.05.2023 08:15:00;1084,000;444,000;84,000;67,200;0,000;0,000;0,072;2313,600;5699,600;1105,600;0,000;100,000;22,000
26.05.2023 08:15:00;26.05.2023 08:30:00;1120,000;520,000;84,000;4,000;0,000;0,000;0,072;2122,400;5738,800;1051,600;0,000;100,000;22,000
26.05.2023 08:30:00;26.05.2023 08:45:00;1164,000;592,000;84,000;0,000;0,000;0,000;0,072;2011,200;5764,000;916,400;0,000;100,000;22,000
26.05.2023 08:45:00;26.05.2023 09:00:00;1220,000;664,000;84,000;0,000;0,000;0,000;0,072;1709,200;5808,000;881,600;0,000;100,000;22,000
26.05.2023 09:00:00;26.05.2023 09:15:00;1316,000;736,000;84,000;0,000;0,000;0,000;0,072;798,800;5980,400;792,800;0,000;100,000;22,000
26.05.2023 09:15:00;26.05.2023 09:30:00;1428,000;808,000;84,000;0,000;0,000;0,000;0,072;375,600;6069,600;694,000;0,000;100,000;22,000
26.05.2023 09:30:00;26.05.2023 09:45:00;1488,000;876,000;84,000;0,000;0,000;0,000;0,072;175,600;6104,800;630,800;0,000;100,000;22,000
26.05.2023 09:45:00;26.05.2023 10:00:00;1600,000;932,000;84,000;0,000;0,000;0,000;0,072;-386,000;6142,000;550,400;0,000;100,000;22,000
26.05.2023 10:00:00;26.05.2023 10:15:00;1684,000;996,000;84,000;0,000;0,000;0,000;0,072;-946,400;6185,600;480,000;0,000;100,000;22,000
26.05.2023 10:15:00;26.05.2023 10:30:00;1644,000;1060,000;84,000;0,000;0,000;0,000;0,072;-1195,600;6193,200;457,200;0,000;100,000;22,000
26.05.2023 10:30:00;26.05.2023 10:45:00;1604,000;1108,000;84,000;0,000;0,000;0,000;0,072;-1282,000;6196,800;454,400;0,000;100,000;22,000
26.05.2023 10:45:00;26.05.2023 11:00:00;1620,000;1144,000;84,000;0,000;0,000;0,000;0,072;-1428,800;6159,600;431,200;0,000;100,000;22,000
26.05.2023 11:00:00;26.05.2023 11:15:00;1544,000;1176,000;84,000;0,000;0,000;0,000;0,072;-1592,400;6049,200;470,000;0,000;100,000;22,000
26.05.2023 11:15:00;26.05.2023 11:30:00;1560,000;1208,000;84,000;0,000;0,000;0,000;0,072;-1592,800;6045,600;458,000;0,000;100,000;22,000
26.05.2023 11:30:00;26.05.2023 11:45:00;1528,000;1224,000;84,000;0,000;0,000;0,000;0,072;-1574,800;6066,000;466,000;0,000;100,000;22,000
26.05.2023 11:45:00;26.05.2023 12:00:00;1560,000;1232,000;84,000;0,000;0,000;0,000;0,072;-1572,400;6056,000;454,000;0,000;100,000;22,000
26.05.2023 12:00:00;26.05.2023 12:15:00;1664,000;1244,000;84,000;0,000;0,000;0,000;0,072;-1564,400;6075,600;444,000;0,000;100,000;22,000
26.05.2023 12:15:00;26.05.2023 12:30:00;1676,000;1264,000;84,000;0,000;0,000;0,000;0,072;-1492,800;6088,800;440,400;0,000;100,000;22,000
26.05.2023 12:30:00;26.05.2023 12:45:00;1588,000;1276,000;84,000;0,000;0,000;0,000;0,072;-1507,600;6118,000;469,200;0,000;100,000;22,000
26.05.2023 12:45:00;26.05.2023 13:00:00;1584,000;1276,000;84,000;0,000;0,000;0,000;0,072;-1561,200;6044,000;447,200;0,000;100,000;22,000
26.05.2023 13:00:00;26.05.2023 13:15:00;1584,000;1272,000;84,000;0,000;0,000;0,000;0,072;-1559,200;5971,200;481,200;0,000;100,000;22,000
26.05.2023 13:15:00;26.05.2023 13:30:00;1556,000;1272,000;84,000;0,000;0,000;0,000;0,072;-1563,600;5976,000;478,800;0,000;100,000;22,000
26.05.2023 13:30:00;26.05.2023 13:45:00;1608,000;1264,000;80,000;0,000;0,000;0,000;0,072;-1566,800;5954,400;526,800;0,000;100,000;22,000
26.05.2023 13:45:00;26.05.2023 14:00:00;1596,000;1252,000;80,000;0,000;0,000;0,000;0,072;-1620,000;5994,400;423,600;0,000;100,000;22,000
26.05.2023 14:00:00;26.05.2023 14:15:00;1468,000;1240,000;84,000;0,000;0,000;0,000;0,072;-1562,800;6033,600;460,000;0,000;100,000;22,000
26.05.2023 14:15:00;26.05.2023 14:30:00;1464,000;1224,000;84,000;0,000;0,000;0,000;0,072;-1602,000;6030,000;453,200;0,000;100,000;22,000
26.05.2023 14:30:00;26.05.2023 14:45:00;1512,000;1204,000;84,000;0,000;0,000;0,000;0,072;-1582,400;6027,600;451,600;0,000;100,000;22,000
26.05.2023 14:45:00;26.05.2023 15:00:00;1536,000;1176,000;84,000;0,000;0,000;0,000;0,072;-1562,800;6016,400;429,200;0,000;100,000;22,000
26.05.2023 15:00:00;26.05.2023 15:15:00;1496,000;1148,000;84,000;0,000;0,000;0,000;0,072;-1587,600;5964,400;412,800;0,000;100,000;22,000
26.05.2023 15:15:00;26.05.2023 15:30:00;1420,000;1120,000;84,000;0,000;0,000;0,000;0,072;-1529,600;5983,600;435,200;0,000;100,000;22,000
26.05.2023 15:30:00;26.05.2023 15:45:00;1420,000;1084,000;84,000;0,000;0,000;0,000;0,072;-1529,600;5978,400;436,400;0,000;100,000;22,000
26.05.2023 15:45:00;26.05.2023 16:00:00;1412,000;1040,000;84,000;0,000;0,000;0,000;0,072;-1501,200;5968,000;454,800;0,000;100,000;22,000
26.05.2023 16:00:00;26.05.2023 16:15:00;1496,000;996,000;84,000;0,000;0,000;0,000;0,072;-1464,400;5934,000;489,600;0,000;100,000;22,000
26.05.2023 16:15:00;26.05.2023 16:30:00;1556,000;952,000;84,000;0,000;0,000;0,000;0,072;-1459,200;5921,600;525,200;0,000;100,000;22,000
26.05.2023 16:30:00;26.05.2023 16:45:00;1576,000;896,000;84,000;0,000;0,000;0,000;0,072;-1464,800;5912,800;516,400;0,000;100,000;22,000
26.05.2023 16:45:00;26.05.2023 17:00:00;1624,000;840,000;84,000;0,000;0,000;0,000;0,072;-1328,800;5844,800;527,600;0,000;100,000;22,000
26.05.2023 17:00:00;26.05.2023 17:15:00;1712,000;768,000;88,000;0,000;0,000;0,000;0,072;-262,400;5746,800;480,000;0,000;100,000;22,000
26.05.2023 17:15:00;26.05.2023 17:30:00;1740,000;700,000;88,000;0,000;0,000;0,000;0,072;-126,800;5745,600;472,400;0,000;100,000;22,000
26.05.2023 17:30:00;26.05.2023 17:45:00;1664,000;624,000;84,000;0,000;0,000;0,000;0,072;-114,400;5759,600;490,800;0,000;100,000;22,000
26.05.2023 17:45:00;26.05.2023 18:00:00;1780,000;544,000;84,000;0,000;0,000;0,000;0,072;114,400;5736,000;706,000;0,000;100,000;22,000
26.05.2023 18:00:00;26.05.2023 18:15:00;1852,000;460,000;84,000;0,000;0,000;0,000;0,072;822,400;5606,400;530,800;0,000;100,000;22,000
26.05.2023 18:15:00;26.05.2023 18:30:00;1808,000;380,000;84,000;0,000;0,000;0,000;0,072;948,400;5607,200;520,400;0,000;100,000;22,000
26.05.2023 18:30:00;26.05.2023 18:45:00;1700,000;312,000;84,000;0,000;0,000;0,000;0,072;1021,200;5636,000;743,600;0,000;100,000;22,000
26.05.2023 18:45:00;26.05.2023 19:00:00;1600,000;256,000;84,000;0,000;0,000;0,000;0,072;1226,000;5644,800;839,600;0,000;100,000;22,000
26.05.2023 19:00:00;26.05.2023 19:15:00;1592,000;200,000;84,000;0,000;0,000;0,000;0,072;2015,600;5535,200;1060,000;0,000;100,000;22,000
26.05.2023 19:15:00;26.05.2023 19:30:00;1576,000;148,000;88,000;0,000;0,000;0,000;0,072;2168,000;5526,400;1167,200;0,000;100,000;22,000
26.05.2023 19:30:00;26.05.2023 19:45:00;1468,000;112,000;84,000;0,000;0,000;0,000;0,072;2230,000;5553,200;1233,600;0,000;100,000;22,000
26.05.2023 19:45:00;26.05.2023 20:00:00;1452,000;84,000;84,000;0,000;0,000;0,000;0,072;2297,600;5578,000;1217,600;0,000;100,000;22,000
26.05.2023 20:00:00;26.05.2023 20:15:00;1436,000;68,000;84,000;0,000;0,000;0,000;0,072;2258,000;5603,200;1225,600;0,000;100,000;22,000
26.05.2023 20:15:00;26.05.2023 20:30:00;1412,000;64,000;88,000;0,000;0,000;0,000;0,072;2253,200;5594,800;1258,800;0,000;100,000;22,000
26.05.2023 20:30:00;26.05.2023 20:45:00;1344,000;28,000;88,000;0,000;0,000;0,000;0,072;2291,600;5585,200;1273,600;0,000;100,000;22,000
26.05.2023 20:45:00;26.05.2023 21:00:00;1268,000;0,000;84,000;0,000;0,000;0,000;0,072;2299,600;5613,600;1270,000;0,000;100,000;22,000
26.05.2023 21:00:00;26.05.2023 21:15:00;1216,000;0,000;88,000;0,000;0,000;0,000;0,072;2279,200;5617,200;1281,600;0,000;100,000;22,000
26.05.2023 21:15:00;26.05.2023 21:30:00;1152,000;0,000;88,000;0,000;0,000;0,000;0,072;2309,200;5631,200;1270,400;0,000;100,000;22,000
26.05.2023 21:30:00;26.05.2023 21:45:00;1096,000;0,000;88,000;0,000;0,000;0,000;0,072;2316,800;5640,000;1274,400;0,000;100,000;22,000
26.05.2023 21:45:00;26.05.2023 22:00:00;1112,000;0,000;88,000;0,000;0,000;0,000;0,072;2321,200;5638,800;1164,400;0,000;100,000;22,000
26.05.2023 22:00:00;26.05.2023 22:15:00;1192,000;0,000;88,000;0,000;0,000;0,000;0,072;2150,000;5661,600;1145,600;0,000;100,000;22,000
26.05.2023 22:15:00;26.05.2023 22:30:00;1280,000;0,000;88,000;0,000;0,000;0,000;0,072;2103,600;5670,400;1135,600;0,000;100,000;22,000
26.05.2023 22:30:00;26.05.2023 22:45:00;1352,000;0,000;88,000;0,000;0,000;0,000;0,072;1994,800;5663,200;1136,800;0,000;100,000;22,000
26.05.2023 22:45:00;26.05.2023 23:00:00;1428,000;0,000;88,000;0,000;0,000;0,000;0,072;1881,200;5637,200;1003,600;0,000;100,000;22,000
26.05.2023 23:00:00;26.05.2023 23:15:00;1464,000;0,000;88,000;0,000;0,000;0,000;0,072;1461,600;5682,000;1082,400;0,000;100,000;22,000
26.05.2023 23:15:00;26.05.2023 23:30:00;1568,000;0,000;88,000;0,000;0,000;0,000;0,072;1360,000;5672,800;926,000;0,000;100,000;22,000
26.05.2023 23:30:00;26.05.2023 23:45:00;1672,000;0,000;88,000;0,000;0,000;0,000;0,072;1203,600;5653,600;806,400;0,000;100,000;22,000
26.05.2023 23:45:00;27.05.2023 00:00:00;1812,000;0,000;88,000;0,000;0,000;0,000;0,072;1137,600;5617,200;670,400;0,000;100,000;22,000
27.05.2023 00:00:00;27.05.2023 00:15:00;1876,000;0,000;88,000;0,000;0,000;0,000;0,072;1020,800;5557,600;801,600;0,000;100,000;22,000
27.05.2023 00:15:00;27.05.2023 00:30:00;1944,000;0,000;88,000;0,000;0,000;0,000;0,072;990,400;5531,200;684,000;0,000;100,000;22,000
27.05.2023 00:30:00;27.05.2023 00:45:00;1988,000;0,000;88,000;0,000;0,000;0,000;0,072;956,800;5513,200;666,800;0,000;100,000;22,000
27.05.2023 00:45:00;27.05.2023 01:00:00;2020,000;0,000;88,000;0,000;0,000;0,000;0,072;907,600;5454,800;622,400;0,000;100,000;22,000
27.05.2023 01:00:00;27.05.2023 01:15:00;2076,000;0,000;88,000;0,000;0,000;0,000;0,072;746,400;5481,600;672,400;0,000;100,000;22,000
27.05.2023 01:15:00;27.05.2023 01:30:00;2116,000;0,000;88,000;0,000;0,000;0,000;0,072;645,600;5516,800;650,800;0,000;100,000;22,000
27.05.2023 01:30:00;27.05.2023 01:45:00;2108,000;0,000;88,000;0,000;0,000;0,000;0,072;642,000;5514,400;649,200;0,000;100,000;22,000
27.05.2023 01:45:00;27.05.2023 02:00:00;2108,000;0,000;88,000;0,000;0,000;0,000;0,072;666,400;5518,400;641,200;0,000;100,000;22,000
27.05.2023 02:00:00;27.05.2023 02:15:00;2140,000;0,000;88,000;0,000;0,000;0,000;0,072;1033,600;5518,000;667,600;0,000;100,000;22,000
27.05.2023 02:15:00;27.05.2023 02:30:00;2192,000;0,000;88,000;0,000;0,000;0,000;0,072;1034,400;5479,200;602,800;0,000;100,000;22,000
27.05.2023 02:30:00;27.05.2023 02:45:00;2224,000;0,000;88,000;0,000;0,000;0,000;0,072;976,400;5489,200;664,400;0,000;100,000;22,000
27.05.2023 02:45:00;27.05.2023 03:00:00;2228,000;0,000;88,000;0,000;0,000;0,000;0,072;999,600;5467,600;710,800;0,000;100,000;22,000
27.05.2023 03:00:00;27.05.2023 03:15:00;2208,000;0,000;88,000;0,000;0,000;0,000;0,072;975,600;5466,000;718,800;0,000;100,000;22,000
27.05.2023 03:15:00;27.05.2023 03:30:00;2172,000;0,000;88,000;0,000;0,000;0,000;0,072;964,000;5467,600;712,000;0,000;100,000;22,000
27.05.2023 03:30:00;27.05.2023 03:45:00;2152,000;0,000;88,000;0,000;0,000;0,000;0,072;962,000;5483,200;704,000;0,000;100,000;22,000
27.05.2023 03:45:00;27.05.2023 04:00:00;2100,000;0,000;88,000;0,000;0,000;0,000;0,072;1020,400;5371,200;731,600;0,000;100,000;22,000
27.05.2023 04:00:00;27.05.2023 04:15:00;2084,000;0,000;92,000;0,000;0,000;0,000;0,072;817,600;5271,200;750,000;0,000;100,000;22,000
27.05.2023 04:15:00;27.05.2023 04:30:00;2084,000;0,000;92,000;0,000;0,000;0,000;0,072;786,000;5284,400;730,000;0,000;100,000;22,000
27.05.2023 04:30:00;27.05.2023 04:45:00;2140,000;0,000;92,000;0,000;0,000;0,000;0,072;786,000;5281,200;728,000;0,000;100,000;22,000
27.05.2023 04:45:00;27.05.2023 05:00:00;2220,000;0,000;92,000;0,000;0,000;0,000;0,072;733,200;5270,800;704,800;0,000;100,000;22,000
27.05.2023 05:00:00;27.05.2023 05:15:00;2200,000;0,000;92,000;0,000;0,000;0,000;0,072;318,400;5306,800;645,200;0,000;100,000;22,000
27.05.2023 05:15:00;27.05.2023 05:30:00;2192,000;48,000;92,000;0,000;0,000;0,000;0,072;260,400;5274,400;604,800;0,000;100,000;22,000
27.05.2023 05:30:00;27.05.2023 05:45:00;2204,000;52,000;92,000;0,000;0,000;0,000;0,072;182,800;5283,600;611,200;0,000;100,000;22,000
27.05.2023 05:45:00;27.05.2023 06:00:00;2196,000;52,000;92,000;0,000;0,000;0,000;0,072;209,200;5280,000;597,200;0,000;100,000;22,000
27.05.2023 06:00:00;27.05.2023 06:15:00;2164,000;60,000;88,000;0,000;0,000;0,000;0,072;816,000;5204,000;631,600;0,000;100,000;22,000
27.05.2023 06:15:00;27.05.2023 06:30:00;2068,000;80,000;88,000;0,000;0,000;0,000;0,072;913,200;5218,000;646,800;0,000;100,000;22,000
27.05.2023 06:30:00;27.05.2023 06:45:00;1968,000;104,000;88,000;0,000;0,000;0,000;0,072;936,400;5253,200;664,400;0,000;100,000;22,000
27.05.2023 06:45:00;27.05.2023 07:00:00;1876,000;160,000;88,000;0,000;0,000;0,000;0,072;1023,600;5265,200;700,800;0,000;100,000;22,000
27.05.2023 07:00:00;27.05.2023 07:15:00;1696,000;212,000;88,000;0,000;0,000;0,000;0,072;1095,200;5294,000;755,200;0,000;100,000;22,000
27.05.2023 07:15:00;27.05.2023 07:30:00;1504,000;272,000;88,000;0,000;0,000;0,000;0,072;1197,600;5345,200;688,800;0,000;100,000;22,000
27.05.2023 07:30:00;27.05.2023 07:45:00;1384,000;344,000;88,000;0,000;0,000;0,000;0,072;1257,200;5392,400;674,000;0,000;100,000;22,000
27.05.2023 07:45:00;27.05.2023 08:00:00;1312,000;424,000;88,000;0,000;0,000;0,000;0,072;1170,800;5426,800;778,400;0,000;100,000;22,000
27.05.2023 08:00:00;27.05.2023 08:15:00;1300,000;512,000;88,000;0,000;0,000;0,000;0,072;177,200;5568,800;711,200;0,000;100,000;22,000
27.05.2023 08:15:00;27.05.2023 08:30:00;1276,000;600,000;88,000;0,000;0,000;0,000;0,072;56,800;5601,600;720,800;0,000;100,000;22,000
