STATIONS_ID;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT
1303;1;  121.0;    0.0;    0.0;0;   110.33
1303;1;  121.0;    0.0;    0.0;0;   112.82
1303;1;  119.0;    0.0;    0.0;0;   112.81
1303;1;  118.0;    0.0;    0.0;0;   110.30
1303;1;  117.0;    0.0;    0.0;0;   105.56
1303;1;  114.0;    0.0;    0.0;0;    99.04
1303;1;  113.0;    1.0;    2.0;0;    91.20
1303;1;  112.0;   15.0;   28.0;32;    82.49
1303;1;  113.0;   29.0;   83.0;60;    73.27
1303;1;  116.0;   38.0;  142.0;60;    63.93
1303;1;  118.0;   42.0;  197.0;60;    54.86
1303;1;  120.0;   51.0;  240.0;60;    46.64
1303;1;  123.0;   66.0;  258.0;60;    40.08
1303;1;  124.0;   58.0;  288.0;60;    36.31
1303;1;  126.0;   61.0;  286.0;60;    36.29
1303;1;  132.0;   62.0;  188.0;50;    40.05
1303;1;  143.0;    6.0;    7.0;0;    46.59
1303;1;  142.0;    5.0;    6.0;0;    54.80
1303;1;  133.0;   21.0;   21.0;0;    63.84
1303;1;  137.0;    8.0;    9.0;0;    73.17
1303;1;  136.0;    0.0;    0.0;0;    82.36
1303;1;  134.0;    0.0;    0.0;0;    91.05
1303;1;  134.0;    0.0;    0.0;0;    98.86
1303;1;  133.0;    0.0;    0.0;0;   105.35
1303;1;  134.0;    0.0;    0.0;0;   110.05
1303;1;  134.0;    0.0;    0.0;0;   112.53
1303;1;  135.0;    0.0;    0.0;0;   112.52
1303;1;  136.0;    0.0;    0.0;0;   110.01
1303;1;  134.0;    0.0;    0.0;0;   105.29
1303;1;  134.0;    0.0;    0.0;0;    98.78
1303;1;  133.0;    0.0;    0.0;0;    90.96
1303;1;  132.0;    2.0;    2.0;0;    82.26
1303;1;  132.0;   10.0;   11.0;0;    73.05
1303;1;  131.0;   30.0;   31.0;0;    63.70
1303;1;  131.0;   34.0;   35.0;0;    54.63
1303;1;  130.0;   31.0;   32.0;0;    46.39
1303;1;  130.0;   35.0;   37.0;0;    39.81
1303;1;  130.0;   38.0;   40.0;0;    36.02
1303;1;  129.0;   44.0;   46.0;0;    36.00
1303;1;  129.0;   41.0;   46.0;0;    39.77
1303;1;  126.0;  108.0;  125.0;13;    46.34
1303;1;  128.0;   43.0;   49.0;6;    54.56
1303;1;  128.0;   12.0;   13.0;0;    63.62
1303;1;  126.0;   23.0;   24.0;0;    72.95
1303;1;  126.0;   23.0;   24.0;3;    82.14
1303;1;  108.0;    3.0;    3.0;2;    90.82
1303;1;  105.0;    0.0;    0.0;0;    98.60
1303;1;  107.0;    0.0;    0.0;0;   105.08
1303;1;  108.0;    0.0;    0.0;0;   109.77
1303;1;  104.0;    0.0;    0.0;0;   112.24
1303;1;  104.0;    0.0;    0.0;0;   112.23
1303;1;  104.0;    0.0;    0.0;0;   109.73
1303;1;  102.0;    0.0;    0.0;0;   105.02
1303;1;  102.0;    0.0;    0.0;0;    98.53
1303;1;  102.0;    2.0;    2.0;0;    90.72
1303;1;  103.0;   14.0;   20.0;9;    82.03
1303;1;  105.0;   39.0;   83.0;59;    72.83
1303;1;  111.0;   79.0;  125.0;50;    63.48
1303;1;  120.0;  107.0;  114.0;4;    54.40
1303;1;  124.0;  118.0;  136.0;12;    46.14
1303;1;  125.0;  118.0;  131.0;6;    39.54
1303;1;  126.0;  108.0;  113.0;0;    35.73
1303;1;  121.0;  133.0;  208.0;18;    35.72
1303;1;  122.0;  100.0;  209.0;50;    39.51
1303;1;  121.0;  125.0;  176.0;27;    46.09
1303;1;  125.0;   78.0;   92.0;13;    54.33
1303;1;  131.0;   16.0;   17.0;0;    63.40
1303;1;  129.0;   17.0;   18.0;0;    72.73
1303;1;  130.0;    2.0;    3.0;0;    81.91
1303;1;  130.0;    0.0;    0.0;0;    90.58
1303;1;  129.0;    0.0;    0.0;0;    98.36
1303;1;  129.0;    0.0;    0.0;0;   104.81
1303;1;  130.0;    0.0;    0.0;0;   109.49
1303;1;  129.0;    0.0;    0.0;0;   111.96
1303;1;  124.0;    0.0;    0.0;0;   111.94
1303;1;  129.0;    0.0;    0.0;0;   109.45
1303;1;  131.0;    0.0;    0.0;0;   104.76
1303;1;  129.0;    0.0;    0.0;0;    98.28
1303;1;  130.0;    0.0;    1.0;0;    90.49
1303;1;  128.0;    9.0;    9.0;0;    81.81
1303;1;  128.0;   27.0;   28.0;0;    72.61
1303;1;  127.0;   51.0;   53.0;0;    63.26
1303;1;  128.0;   52.0;   54.0;1;    54.17
1303;1;  128.0;   50.0;   51.0;0;    45.90
1303;1;  125.0;  124.0;  143.0;11;    39.28
1303;1;  120.0;  107.0;  154.0;24;    35.45
1303;1;  127.0;   94.0;  112.0;5;    35.44
1303;1;  129.0;  110.0;  121.0;5;    39.24
1303;1;  129.0;   90.0;   94.0;1;    45.85
1303;1;  127.0;   92.0;  100.0;2;    54.11
1303;1;  114.0;   66.0;  112.0;43;    63.18
1303;1;  116.0;   44.0;   47.0;6;    72.51
1303;1;  117.0;   19.0;   20.0;0;    81.69
1303;1;  122.0;    2.0;    3.0;0;    90.35
1303;1;  128.0;    0.0;    0.0;0;    98.11
1303;1;  128.0;    0.0;    0.0;0;   104.55
1303;1;  128.0;    0.0;    0.0;0;   109.22
1303;1;  122.0;    0.0;    0.0;0;   111.68
1303;1;  116.0;    0.0;    0.0;0;   111.66
1303;1;  125.0;    0.0;    0.0;0;   109.18
1303;1;  129.0;    0.0;    0.0;0;   104.50
1303;1;  130.0;    0.0;    0.0;0;    98.04
1303;1;  129.0;    1.0;    1.0;0;    90.26
1303;1;  130.0;    6.0;    6.0;0;    81.59
1303;1;  123.0;   40.0;   48.0;5;    72.40
1303;1;  129.0;   67.0;   70.0;5;    63.05
1303;1;  130.0;   92.0;   94.0;0;    53.95
1303;1;  131.0;  133.0;  143.0;0;    45.66
1303;1;  130.0;  153.0;  175.0;18;    39.02
1303;1;  134.0;  147.0;  153.0;0;    35.17
1303;1;  136.0;  105.0;  109.0;0;    35.16
1303;1;  136.0;   77.0;   79.0;0;    38.99
1303;1;  136.0;   30.0;   31.0;0;    45.62
1303;1;  136.0;   32.0;   33.0;0;    53.89
1303;1;  136.0;   20.0;   21.0;0;    62.97
1303;1;  135.0;   12.0;   13.0;0;    72.30
1303;1;  134.0;    6.0;    7.0;0;    81.47
1303;1;  134.0;    1.0;    1.0;0;    90.12
1303;1;  133.0;    0.0;    0.0;0;    97.87
1303;1;  132.0;    0.0;    0.0;0;   104.30
1303;1;  131.0;    0.0;    0.0;0;   108.95
1303;1;  131.0;    0.0;    0.0;0;   111.40
1303;1;  131.0;    0.0;    0.0;0;   111.39
1303;1;  130.0;    0.0;    0.0;0;   108.91
1303;1;  130.0;    0.0;    0.0;0;   104.25
1303;1;  129.0;    0.0;    0.0;0;    97.80
1303;1;  125.0;    2.0;    2.0;0;    90.04
1303;1;  127.0;   13.0;   14.0;0;    81.37
1303;1;  125.0;   49.0;   52.0;0;    72.19
1303;1;  122.0;   82.0;   93.0;4;    62.84
1303;1;  123.0;  136.0;  185.0;36;    53.74
1303;1;  119.0;  128.0;  163.0;18;    45.43
1303;1;  125.0;  138.0;  209.0;42;    38.76
1303;1;  125.0;  100.0;  206.0;32;    34.90
1303;1;  132.0;   79.0;  141.0;18;    34.89
1303;1;  135.0;   33.0;   35.0;0;    38.73
1303;1;  129.0;  109.0;  150.0;11;    45.39
1303;1;  130.0;   68.0;   86.0;10;    53.67
1303;1;  134.0;   24.0;   27.0;11;    62.76
1303;1;  130.0;   24.0;   26.0;0;    72.09
1303;1;  126.0;   21.0;   23.0;10;    81.26
1303;1;  112.0;    2.0;    3.0;1;    89.90
1303;1;  119.0;    0.0;    0.0;0;    97.63
1303;1;  119.0;    0.0;    0.0;0;   104.05
1303;1;  111.0;    0.0;    0.0;0;   108.68
1303;1;  110.0;    0.0;    0.0;0;   111.13
1303;1;  121.0;    0.0;    0.0;0;   111.12
1303;1;  126.0;    0.0;    0.0;0;   108.65
1303;1;  126.0;    0.0;    0.0;0;   103.99
1303;1;  131.0;    0.0;    0.0;0;    97.56
1303;1;  131.0;    1.0;    1.0;0;    89.81
1303;1;  131.0;    5.0;    6.0;0;    81.16
1303;1;  131.0;   12.0;   12.0;0;    71.98
1303;1;  131.0;   20.0;   21.0;0;    62.63
1303;1;  132.0;   30.0;   31.0;0;    53.52
1303;1;  132.0;   55.0;   57.0;0;    45.20
1303;1;  133.0;   48.0;   50.0;0;    38.51
1303;1;  133.0;   45.0;   47.0;0;    34.63
1303;1;  126.0;  146.0;  200.0;10;    34.62
1303;1;  113.0;  109.0;  292.0;59;    38.48
1303;1;  116.0;  102.0;  261.0;59;    45.16
1303;1;  115.0;   74.0;  212.0;59;    53.46
1303;1;  112.0;   51.0;  132.0;53;    62.56
1303;1;  111.0;   35.0;   85.0;59;    71.89
1303;1;  111.0;   20.0;   33.0;58;    81.05
1303;1;  110.0;    3.0;    3.0;5;    89.68
1303;1;  109.0;    0.0;    0.0;0;    97.40
1303;1;  108.0;    0.0;    0.0;0;   103.80
1303;1;  107.0;    0.0;    0.0;0;   108.43
1303;1;  107.0;    0.0;    0.0;0;   110.86
1303;1;  107.0;    0.0;    0.0;0;   110.85
1303;1;  107.0;    0.0;    0.0;0;   108.39
1303;1;  106.0;    0.0;    0.0;0;   103.75
1303;1;  104.0;    0.0;    0.0;0;    97.33
1303;1;  107.0;    3.0;    3.0;0;    89.60
1303;1;  106.0;   20.0;   31.0;39;    80.95
1303;1;  105.0;   36.0;  102.0;60;    71.78
1303;1;  107.0;   45.0;  149.0;60;    62.43
1303;1;  110.0;   50.0;  207.0;60;    53.31
1303;1;  113.0;   55.0;  196.0;53;    44.98
1303;1;  120.0;   96.0;  227.0;34;    38.27
1303;1;  120.0;   98.0;  194.0;36;    34.37
1303;1;  121.0;  108.0;  246.0;40;    34.36
1303;1;  129.0;  104.0;  209.0;40;    38.24
1303;1;  122.0;   99.0;  148.0;24;    44.93
1303;1;  123.0;   88.0;  115.0;40;    53.25
1303;1;  126.0;   52.0;   58.0;4;    62.36
1303;1;  126.0;   47.0;   55.0;8;    71.69
1303;1;  120.0;   34.0;   41.0;38;    80.84
1303;1;  114.0;    5.0;    5.0;4;    89.46
1303;1;  112.0;    0.0;    0.0;0;    97.17
1303;1;  111.0;    0.0;    0.0;0;   103.56
1303;1;  110.0;    0.0;    0.0;0;   108.17
1303;1;  109.0;    0.0;    0.0;0;   110.60
1303;1;  108.0;    0.0;    0.0;0;   110.59
1303;1;  108.0;    0.0;    0.0;0;   108.14
1303;1;  108.0;    0.0;    0.0;0;   103.51
1303;1;  107.0;    0.0;    0.0;0;    97.11
1303;1;  106.0;    3.0;    4.0;0;    89.38
1303;1;  107.0;   22.0;   38.0;48;    80.75
1303;1;  108.0;   38.0;   91.0;60;    71.58
1303;1;  110.0;   49.0;  147.0;60;    62.23
1303;1;  113.0;   61.0;  203.0;60;    53.11
1303;1;  115.0;   68.0;  246.0;60;    44.76
1303;1;  118.0;   80.0;  257.0;53;    38.03
1303;1;  122.0;   97.0;  334.0;60;    34.11
1303;1;  129.0;  125.0;  256.0;43;    34.10
1303;1;  126.0;  105.0;  206.0;33;    38.00
1303;1;  125.0;  102.0;  225.0;48;    44.71
1303;1;  123.0;   82.0;  129.0;43;    53.05
1303;1;  123.0;   71.0;   99.0;43;    62.16
1303;1;  121.0;   51.0;   82.0;60;    71.49
1303;1;  119.0;   22.0;   30.0;45;    80.64
1303;1;  117.0;    4.0;    5.0;7;    89.25
1303;1;  115.0;    0.0;    0.0;0;    96.95
1303;1;  115.0;    0.0;    0.0;0;   103.32
1303;1;  114.0;    0.0;    0.0;0;   107.92
1303;1;  114.0;    0.0;    0.0;0;   110.34
1303;1;  114.0;    0.0;    0.0;0;   110.33
1303;1;  111.0;    0.0;    0.0;0;   107.89
1303;1;  110.0;    0.0;    0.0;0;   103.27
1303;1;  111.0;    0.0;    0.0;0;    96.88
1303;1;  110.0;    3.0;    4.0;0;    89.17
1303;1;  109.0;   22.0;   27.0;10;    80.55
1303;1;  110.0;   46.0;   89.0;60;    71.39
1303;1;  111.0;   59.0;  140.0;60;    62.04
1303;1;  113.0;   62.0;  202.0;60;    52.91
1303;1;  116.0;   78.0;  243.0;60;    44.54
1303;1;  119.0;   78.0;  275.0;60;    37.79
1303;1;  119.0;   58.0;  296.0;60;    33.86
1303;1;  120.0;   52.0;  307.0;60;    33.85
1303;1;  120.0;   49.0;  287.0;60;    37.76
1303;1;  122.0;   56.0;  251.0;60;    44.50
1303;1;  122.0;   53.0;  204.0;60;    52.85
1303;1;  122.0;   43.0;  145.0;60;    61.97
1303;1;  121.0;   32.0;   81.0;60;    71.30
1303;1;  120.0;   17.0;   28.0;54;    80.44
1303;1;  119.0;    3.0;    3.0;0;    89.04
1303;1;  117.0;    0.0;    0.0;0;    96.73
1303;1;  116.0;    0.0;    0.0;0;   103.09
1303;1;  115.0;    0.0;    0.0;0;   107.67
1303;1;  114.0;    0.0;    0.0;0;   110.09
1303;1;  113.0;    0.0;    0.0;0;   110.08
1303;1;  112.0;    0.0;    0.0;0;   107.64
1303;1;  111.0;    0.0;    0.0;0;   103.04
1303;1;  110.0;    0.0;    0.0;0;    96.66
1303;1;  109.0;    4.0;    6.0;9;    88.97
1303;1;  109.0;   19.0;   45.0;60;    80.35
1303;1;  111.0;   30.0;   98.0;60;    71.19
1303;1;  113.0;   38.0;  158.0;60;    61.85
1303;1;  116.0;   43.0;  220.0;60;    52.71
1303;1;  119.0;   48.0;  262.0;60;    44.33
1303;1;  123.0;   55.0;  288.0;60;    37.56
1303;1;  127.0;   81.0;  275.0;51;    33.61
1303;1;  125.0;   68.0;  304.0;59;    33.60
1303;1;  126.0;   74.0;  268.0;55;    37.53
1303;1;  129.0;   81.0;  237.0;45;    44.29
1303;1;  130.0;   66.0;  141.0;34;    52.65
1303;1;  128.0;   57.0;  161.0;54;    61.78
1303;1;  122.0;   31.0;   91.0;60;    71.11
1303;1;  121.0;   19.0;   29.0;37;    80.25
1303;1;  119.0;    4.0;    4.0;0;    88.84
1303;1;  119.0;    0.0;    0.0;0;    96.51
1303;1;  118.0;    0.0;    0.0;0;   102.86
1303;1;  117.0;    0.0;    0.0;0;   107.43
1303;1;  117.0;    0.0;    0.0;0;   109.84
1303;1;  123.0;    0.0;    0.0;0;   109.83
1303;1;  120.0;    0.0;    0.0;0;   107.41
1303;1;  115.0;    0.0;    0.0;0;   102.81
1303;1;  115.0;    0.0;    0.0;0;    96.45
1303;1;  126.0;    5.0;    6.0;7;    88.77
1303;1;  127.0;   15.0;   17.0;13;    80.16
1303;1;  117.0;   39.0;   85.0;35;    71.01
1303;1;  119.0;   49.0;  138.0;52;    61.66
1303;1;  120.0;   52.0;  210.0;60;    52.52
1303;1;  123.0;   87.0;  238.0;59;    44.13
1303;1;  134.0;  141.0;  232.0;40;    37.34
1303;1;  137.0;  148.0;  183.0;26;    33.37
1303;1;  137.0;  166.0;  179.0;2;    33.36
1303;1;  131.0;  130.0;  187.0;20;    37.31
1303;1;  127.0;   54.0;  231.0;51;    44.08
1303;1;  130.0;   46.0;  185.0;52;    52.46
1303;1;  128.0;   39.0;  112.0;40;    61.59
1303;1;  132.0;   38.0;   74.0;35;    70.93
1303;1;  125.0;   15.0;   38.0;60;    80.06
1303;1;  125.0;    3.0;    4.0;17;    88.64
1303;1;  123.0;    0.0;    0.0;0;    96.30
1303;1;  122.0;    0.0;    0.0;0;   102.63
1303;1;  120.0;    0.0;    0.0;0;   107.20
1303;1;  120.0;    0.0;    0.0;0;   109.60
1303;1;  119.0;    0.0;    0.0;0;   109.59
1303;1;  118.0;    0.0;    0.0;0;   107.17
1303;1;  116.0;    0.0;    0.0;0;   102.59
1303;1;  115.0;    0.0;    0.0;0;    96.24
1303;1;  114.0;    4.0;    5.0;12;    88.57
1303;1;  115.0;   25.0;   46.0;60;    79.98
1303;1;  117.0;   44.0;  102.0;60;    70.83
1303;1;  120.0;   60.0;  161.0;60;    61.48
1303;1;  123.0;   70.0;  215.0;60;    52.33
1303;1;  125.0;   67.0;  261.0;60;    43.92
1303;1;  127.0;   61.0;  292.0;60;    37.11
1303;1;  129.0;   67.0;  289.0;57;    33.13
1303;1;  133.0;   86.0;  227.0;43;    33.12
1303;1;  136.0;   90.0;  191.0;31;    37.09
1303;1;  132.0;   66.0;  169.0;32;    43.88
1303;1;  128.0;   47.0;  188.0;49;    52.28
1303;1;  125.0;   33.0;  129.0;49;    61.41
1303;1;  124.0;   23.0;   99.0;60;    70.75
1303;1;  123.0;   14.0;   40.0;58;    79.88
1303;1;  122.0;    2.0;    3.0;2;    88.45
1303;1;  120.0;    0.0;    0.0;0;    96.10
1303;1;  121.0;    0.0;    0.0;0;   102.42
1303;1;  132.0;    0.0;    0.0;0;   106.97
1303;1;  122.0;    0.0;    0.0;0;   109.36
1303;1;  117.0;    0.0;    0.0;0;   109.35
1303;1;  115.0;    0.0;    0.0;0;   106.94
1303;1;  118.0;    0.0;    0.0;0;   102.37
1303;1;  123.0;    0.0;    0.0;0;    96.04
1303;1;  128.0;    5.0;    6.0;0;    88.37
1303;1;  131.0;   40.0;   49.0;58;    79.79
1303;1;  116.0;   70.0;  106.0;60;    70.65
1303;1;  116.0;   95.0;  153.0;59;    61.30
1303;1;  119.0;  129.0;  199.0;60;    52.15
1303;1;  123.0;  150.0;  201.0;60;    43.73
1303;1;  126.0;  158.0;  191.0;41;    36.90
1303;1;  130.0;  170.0;  215.0;44;    32.90
1303;1;  136.0;  133.0;  140.0;5;    32.89
1303;1;  139.0;   76.0;   78.0;0;    36.87
1303;1;  140.0;   57.0;   59.0;0;    43.69
1303;1;  138.0;   49.0;   50.0;0;    52.09
1303;1;  137.0;   27.0;   28.0;0;    61.24
1303;1;  136.0;   19.0;   20.0;0;    70.57
1303;1;  133.0;   22.0;   23.0;0;    79.69
1303;1;  135.0;    2.0;    3.0;0;    88.26
1303;1;  133.0;    0.0;    0.0;0;    95.89
1303;1;  136.0;    0.0;    0.0;0;   102.20
1303;1;  136.0;    0.0;    0.0;0;   106.74
1303;1;  135.0;    0.0;    0.0;0;   109.13
1303;1;  135.0;    0.0;    0.0;0;   109.12
1303;1;  135.0;    0.0;    0.0;0;   106.72
1303;1;  134.0;    0.0;    0.0;0;   102.16
1303;1;  130.0;    0.0;    0.0;0;    95.84
1303;1;  132.0;    3.0;    4.0;0;    88.19
1303;1;  134.0;   21.0;   22.0;0;    79.61
1303;1;  131.0;   48.0;   50.0;3;    70.48
1303;1;  131.0;   77.0;   85.0;25;    61.13
1303;1;  126.0;  146.0;  178.0;37;    51.96
1303;1;  129.0;  164.0;  209.0;41;    43.53
1303;1;  131.0;  178.0;  231.0;39;    36.69
1303;1;  131.0;  182.0;  241.0;45;    32.67
1303;1;  132.0;  158.0;  216.0;37;    32.66
1303;1;  135.0;  115.0;  159.0;16;    36.66
1303;1;  127.0;  137.0;  192.0;48;    43.50
1303;1;  138.0;   44.0;   46.0;1;    51.92
1303;1;  134.0;   23.0;   24.0;0;    61.06
1303;1;  133.0;   34.0;   35.0;0;    70.40
1303;1;  129.0;   20.0;   21.0;0;    79.52
1303;1;  120.0;    4.0;    4.0;0;    88.07
1303;1;  120.0;    0.0;    0.0;0;    95.70
1303;1;  123.0;    0.0;    0.0;0;   101.99
1303;1;  126.0;    0.0;    0.0;0;   106.53
1303;1;  128.0;    0.0;    0.0;0;   108.91
1303;1;  129.0;    0.0;    0.0;0;   108.90
1303;1;  131.0;    0.0;    0.0;0;   106.50
1303;1;  136.0;    0.0;    0.0;0;   101.95
1303;1;  134.0;    0.0;    0.0;0;    95.64
1303;1;  137.0;    3.0;    4.0;0;    88.00
1303;1;  137.0;   16.0;   17.0;0;    79.44
1303;1;  138.0;   32.0;   33.0;0;    70.30
1303;1;  137.0;   63.0;   66.0;3;    60.96
1303;1;  136.0;   65.0;   68.0;0;    51.79
1303;1;  135.0;  115.0;  121.0;3;    43.35
1303;1;  138.0;  101.0;  106.0;6;    36.48
1303;1;  139.0;   32.0;   33.0;0;    32.45
1303;1;  139.0;   71.0;   74.0;0;    32.44
1303;1;  139.0;   55.0;   57.0;0;    36.46
1303;1;  139.0;   62.0;   65.0;0;    43.31
1303;1;  139.0;   75.0;   79.0;0;    51.74
1303;1;  138.0;   55.0;   57.0;0;    60.90
1303;1;  139.0;   22.0;   23.0;0;    70.23
1303;1;  133.0;   16.0;   16.0;0;    79.34
1303;1;  120.0;    5.0;    6.0;0;    87.89
1303;1;  123.0;    0.0;    0.0;0;    95.50
1303;1;  123.0;    0.0;    0.0;0;   101.79
1303;1;  129.0;    0.0;    0.0;0;   106.31
1303;1;  127.0;    0.0;    0.0;0;   108.69
1303;1;  124.0;    0.0;    0.0;0;   108.68
1303;1;  116.0;    0.0;    0.0;0;   106.28
1303;1;  117.0;    0.0;    0.0;0;   101.74
1303;1;  123.0;    0.0;    0.0;0;    95.45
1303;1;  123.0;-999;-999;0;    87.82
1303;1;  126.0;-999;-999;0;    79.27
1303;1;  127.0;-999;-999;0;    70.14
1303;1;  121.0;-999;-999;15;    60.79
1303;1;  116.0;-999;-999;60;    51.62
1303;1;  117.0;-999;-999;60;    43.17
1303;1;  125.0;-999;-999;51;    36.28
1303;1;  132.0;-999;-999;25;    32.23
1303;1;  137.0;-999;-999;7;    32.23
1303;1;  135.0;-999;-999;1;    36.26
1303;1;  136.0;-999;-999;0;    43.13
1303;1;  134.0;-999;-999;0;    51.57
1303;1;  128.0;-999;-999;7;    60.73
1303;1;  125.0;-999;-999;36;    70.07
1303;1;  128.0;-999;-999;40;    79.18
1303;1;  120.0;-999;-999;0;    87.71
1303;1;  123.0;    0.0;    0.0;0;    95.32
1303;1;  128.0;    0.0;    0.0;0;   101.59
1303;1;  120.0;    0.0;    0.0;0;   106.10
1303;1;  122.0;    0.0;    0.0;0;   108.47
1303;1;  119.0;    0.0;    0.0;0;   108.46
1303;1;  115.0;    0.0;    0.0;0;   106.07
1303;1;  124.0;    0.0;    0.0;0;   101.55
1303;1;  131.0;    0.0;    0.0;0;    95.26
1303;1;  132.0;-999;-999;0;    87.65
1303;1;  133.0;-999;-999;0;    79.10
1303;1;  132.0;-999;-999;0;    69.98
1303;1;  137.0;-999;-999;0;    60.63
1303;1;  134.0;-999;-999;1;    51.45
1303;1;  136.0;-999;-999;6;    42.99
1303;1;  137.0;-999;-999;6;    36.09
1303;1;  137.0;-999;-999;1;    32.02
1303;1;  125.0;-999;-999;35;    32.02
1303;1;  127.0;-999;-999;43;    36.06
1303;1;  133.0;-999;-999;7;    42.95
1303;1;  136.0;-999;-999;0;    51.41
1303;1;  131.0;-999;-999;0;    60.58
1303;1;  122.0;-999;-999;0;    69.91
1303;1;  120.0;-999;-999;0;    79.01
1303;1;  128.0;-999;-999;0;    87.54
1303;1;  128.0;    0.0;    0.0;0;    95.13
1303;1;  127.0;    0.0;    0.0;0;   101.39
1303;1;  132.0;    0.0;    0.0;0;   105.90
1303;1;  131.0;    0.0;    0.0;0;   108.26
1303;1;  125.0;    0.0;    0.0;0;   108.25
1303;1;  131.0;    0.0;    0.0;0;   105.87
1303;1;  131.0;    0.0;    0.0;0;   101.35
1303;1;  133.0;    0.0;    0.0;0;    95.08
1303;1;  134.0;-999;-999;0;    87.47
1303;1;  136.0;-999;-999;0;    78.94
1303;1;  134.0;-999;-999;0;    69.82
1303;1;  131.0;-999;-999;0;    60.48
1303;1;  130.0;-999;-999;0;    51.30
1303;1;  131.0;-999;-999;20;    42.82
1303;1;  133.0;-999;-999;2;    35.90
1303;1;  131.0;-999;-999;20;    31.82
1303;1;  133.0;-999;-999;14;    31.81
1303;1;  134.0;-999;-999;3;    35.88
1303;1;  125.0;-999;-999;43;    42.78
1303;1;  118.0;-999;-999;60;    51.25
1303;1;  119.0;-999;-999;60;    60.42
1303;1;  119.0;-999;-999;60;    69.75
1303;1;  120.0;-999;-999;56;    78.85
1303;1;  122.0;-999;-999;1;    87.37
1303;1;  117.0;    0.0;    0.0;0;    94.96
1303;1;  116.0;    0.0;    0.0;0;   101.20
1303;1;  115.0;    0.0;    0.0;0;   105.70
1303;1;  114.0;    0.0;    0.0;0;   108.06
1303;1;  114.0;    0.0;    0.0;0;   108.05
1303;1;  113.0;    0.0;    0.0;0;   105.67
1303;1;  114.0;    0.0;    0.0;0;   101.17
1303;1;  114.0;    0.0;    0.0;0;    94.90
1303;1;  111.0;-999;-999;20;    87.31
1303;1;  113.0;-999;-999;47;    78.78
1303;1;  114.0;-999;-999;33;    69.67
1303;1;  115.0;-999;-999;60;    60.32
1303;1;  119.0;-999;-999;60;    51.14
1303;1;  123.0;-999;-999;60;    42.65
1303;1;  127.0;-999;-999;60;    35.71
1303;1;  134.0;-999;-999;6;    31.62
1303;1;  141.0;-999;-999;0;    31.61
1303;1;  138.0;-999;-999;0;    35.69
1303;1;  136.0;-999;-999;0;    42.62
1303;1;  136.0;-999;-999;0;    51.09
1303;1;  139.0;-999;-999;0;    60.27
1303;1;  138.0;-999;-999;0;    69.60
1303;1;  138.0;-999;-999;0;    78.70
1303;1;  138.0;-999;-999;0;    87.21
1303;1;  139.0;    0.0;    0.0;0;    94.78
1303;1;  139.0;    0.0;    0.0;0;   101.02
1303;1;  138.0;    0.0;    0.0;0;   105.51
1303;1;  138.0;    0.0;    0.0;0;   107.86
1303;1;  138.0;    0.0;    0.0;0;   107.85
1303;1;  138.0;    0.0;    0.0;0;   105.48
1303;1;  138.0;    0.0;    0.0;0;   100.98
1303;1;  137.0;    0.0;    0.0;0;    94.73
1303;1;  136.0;    2.0;    2.0;0;    87.15
1303;1;  137.0;    6.0;    6.0;0;    78.63
1303;1;  136.0;   19.0;   20.0;0;    69.52
1303;1;  135.0;   33.0;   35.0;0;    60.18
1303;1;  134.0;   69.0;   72.0;0;    50.99
1303;1;  135.0;   88.0;   93.0;1;    42.49
1303;1;  137.0;   65.0;   68.0;0;    35.54
1303;1;  134.0;  113.0;  126.0;6;    31.43
1303;1;  131.0;  122.0;  171.0;23;    31.42
1303;1;  133.0;  111.0;  124.0;11;    35.51
1303;1;  134.0;   81.0;   86.0;0;    42.46
1303;1;  122.0;   90.0;  163.0;36;    50.94
1303;1;  119.0;   65.0;  163.0;56;    60.12
1303;1;  119.0;   48.0;   92.0;46;    69.46
1303;1;  120.0;   23.0;   28.0;17;    78.55
1303;1;  120.0;    5.0;    6.0;0;    87.05
1303;1;  120.0;    0.0;    0.0;0;    94.61
1303;1;  116.0;    0.0;    0.0;0;   100.84
1303;1;  111.0;    0.0;    0.0;0;   105.32
1303;1;  110.0;    0.0;    0.0;0;   107.67
1303;1;  108.0;    0.0;    0.0;0;   107.66
1303;1;  108.0;    0.0;    0.0;0;   105.30
1303;1;  107.0;    0.0;    0.0;0;   100.81
1303;1;  108.0;    0.0;    0.0;0;    94.57
1303;1;  111.0;    8.0;   10.0;8;    86.99
1303;1;  109.0;   25.0;   52.0;60;    78.48
1303;1;  113.0;   45.0;   95.0;51;    69.38
1303;1;  116.0;   65.0;  139.0;43;    60.03
1303;1;  126.0;   85.0;  137.0;24;    50.84
1303;1;  127.0;  107.0;  149.0;19;    42.33
1303;1;  128.0;  104.0;  190.0;24;    35.36
1303;1;  121.0;   91.0;  272.0;48;    31.24
1303;1;  123.0;   91.0;  258.0;39;    31.23
1303;1;  125.0;   92.0;  290.0;47;    35.34
1303;1;  120.0;   58.0;  284.0;59;    42.30
1303;1;  121.0;   63.0;  179.0;44;    50.80
1303;1;  119.0;   49.0;  111.0;37;    59.99
1303;1;  123.0;   48.0;   69.0;20;    69.31
1303;1;  118.0;   24.0;   35.0;26;    78.40
1303;1;  113.0;    4.0;    5.0;19;    86.90
